     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/02/2019-03/08/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R365,219TH ST-WHITE PLAINS ROAD    ,00007308,00000394,00000105,00000112,00000001,00005034,00002625,00000000,00000000,00000000,00000005,00000040,00000312,00000000,00000275,00000027,00000047,00000000,00000052,00000000,00000000,00000000,00001771,00000000,00000165,00000000,                                                                                                    
R366,225TH ST-WHITE PLAINS ROAD    ,00008195,00000436,00000102,00000127,00000001,00006821,00002816,00000000,00000000,00000000,00000017,00000032,00000334,00000002,00000380,00000042,00000055,00000000,00000021,00000000,00000000,00000000,00002462,00000000,00000268,00000000,                                                                                                    
R367,233RD ST-WHITE PLAINS ROAD    ,00009208,00000783,00000146,00000206,00000008,00007645,00003646,00000000,00000000,00000000,00000021,00000072,00000470,00000008,00000468,00000045,00000062,00000002,00000041,00000000,00000000,00000000,00001802,00000000,00000232,00000000,                                                                                                    
R368,9TH AVENUE-39TH STREET        ,00010411,00000727,00000068,00000381,00000007,00005934,00009638,00000000,00000000,00000000,00000005,00000086,00000428,00000008,00000448,00000133,00000137,00000000,00000057,00000000,00000000,00000000,00002251,00000000,00000163,00000000,                                                                                                    
R369,FORT HAMILTON PKWY-45TH ST    ,00008849,00000763,00000071,00000309,00000014,00004394,00005532,00000000,00000000,00000000,00000004,00000062,00000297,00000006,00000240,00000106,00000089,00000000,00000046,00000000,00000000,00000000,00002424,00000000,00000116,00000000,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00011419,00000982,00000050,00000450,00000001,00004542,00011865,00000000,00000000,00000000,00000015,00000173,00000345,00000001,00000556,00000215,00000102,00000000,00000041,00000000,00000000,00000000,00001863,00000000,00000130,00000000,                                                                                                    
R371,79TH STREET-17TH AVENUE       ,00011537,00001253,00000037,00000565,00000000,00004491,00013398,00000000,00000000,00000000,00000011,00000174,00000245,00000000,00000481,00000203,00000138,00000000,00000025,00000000,00000000,00000000,00002656,00000000,00000142,00000000,                                                                                                    
R372,18TH AVENUE-86TH STREET       ,00010993,00001219,00000062,00000826,00000002,00004769,00012294,00000000,00000000,00000000,00000029,00000166,00000260,00000003,00000585,00000195,00000138,00000000,00000037,00000000,00000000,00000000,00001384,00000000,00000131,00000000,                                                                                                    
R373,20TH AVENUE-86TH STREET       ,00010244,00000942,00000041,00000435,00000000,00004619,00009779,00000000,00000000,00000000,00000013,00000090,00000207,00000001,00000370,00000102,00000087,00000000,00000055,00000000,00000000,00000000,00001531,00000000,00000138,00000000,                                                                                                    
R374,BAY PARKWAY-86TH STREET       ,00012417,00001694,00000160,00001146,00000002,00006149,00015612,00000000,00000000,00000000,00000011,00000193,00000343,00000002,00000591,00000143,00000177,00000000,00000046,00000000,00000000,00000000,00002092,00000000,00000191,00000000,                                                                                                    
R375,NEW LOTS AV-VAN SINDEREN AV   ,00006673,00000398,00000151,00000157,00000000,00006914,00003330,00000000,00000000,00000000,00000003,00000051,00000253,00000001,00000524,00000030,00000065,00000000,00000023,00000000,00000000,00000000,00001924,00000000,00000117,00000000,                                                                                                    
R376,EAST 105TH ST-FARRAGUT ROAD   ,00007162,00000445,00000039,00000052,00000000,00004699,00003020,00000000,00000000,00000000,00000013,00000072,00000245,00000000,00000447,00000058,00000047,00000000,00000020,00000000,00000000,00000000,00001144,00000000,00000129,00000000,                                                                                                    
R377,FLUSHING AVE-BROADWAY         ,00018045,00001383,00000207,00000362,00000010,00014750,00010797,00000000,00000000,00000000,00000029,00000084,00000807,00000006,00001873,00000296,00000239,00000000,00000383,00000000,00000000,00000000,00002153,00000000,00000195,00000000,                                                                                                    
R378,MYRTLE AVENUE-BROADWAY        ,00021639,00000777,00000151,00000348,00000002,00018128,00020211,00000000,00000000,00000000,00000018,00000116,00000549,00000009,00002203,00000256,00000457,00000001,00000432,00000000,00000000,00000000,00002168,00000004,00000166,00000000,                                                                                                    
R379,KOSCIUSZKO STREET-BROADWAY    ,00009558,00000329,00000054,00000131,00000014,00008830,00009368,00000000,00000000,00000000,00000007,00000046,00000233,00000000,00000972,00000141,00000145,00000000,00000236,00000000,00000000,00000000,00001351,00000000,00000101,00000000,                                                                                                    
R380,GATES AVENUE-BROADWAY         ,00013043,00000626,00000130,00000295,00000003,00011155,00010849,00000000,00000000,00000000,00000004,00000072,00000399,00000005,00001189,00000103,00000232,00000000,00000215,00000000,00000000,00000000,00001867,00000000,00000137,00000000,                                                                                                    
R381,HALSEY STREET-BROADWAY        ,00011652,00000540,00000114,00000130,00000001,00012180,00010141,00000000,00000000,00000000,00000007,00000049,00000324,00000000,00001069,00000119,00000264,00000000,00000193,00000000,00000000,00000000,00001444,00000000,00000120,00000000,                                                                                                    
R382,GRANT AVENUE-PITKIN AVENUE    ,00013419,00000782,00000118,00000145,00000004,00007319,00006009,00000000,00000000,00000000,00000015,00000121,00000528,00000000,00000627,00000149,00000088,00000000,00000068,00000000,00000000,00000000,00002647,00000000,00000266,00000000,                                                                                                    
R383,HUDSON STREET-78TH STREET     ,00010255,00000543,00000051,00000149,00000000,00004557,00005676,00000000,00000000,00000000,00000003,00000111,00000157,00000000,00000434,00000090,00000099,00000000,00000106,00000000,00000000,00000000,00001705,00000000,00000229,00000000,                                                                                                    
R384,BOYD STREET-88TH STREET       ,00007499,00000380,00000029,00000125,00000001,00002716,00003625,00000000,00000000,00000000,00000001,00000161,00000115,00000000,00000351,00000119,00000053,00000000,00000037,00000000,00000000,00000000,00000822,00000000,00000088,00000000,                                                                                                    
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00012790,00000573,00000180,00000312,00000001,00009410,00008480,00000000,00000000,00000000,00000023,00000161,00000281,00000000,00000739,00000158,00000132,00000000,00000069,00000000,00000000,00000000,00002373,00000000,00000338,00000000,                                                                                                    
R386,174TH STREET-SOUTHERN BLVD    ,00010837,00000658,00000203,00000248,00000002,00012374,00005435,00000000,00000000,00000000,00000011,00000032,00000586,00000000,00000775,00000060,00000109,00000000,00000047,00000000,00000000,00000000,00003302,00000000,00000405,00000000,                                                                                                    
